id,date,product_id,desk_id,quantity,amount
776,2023-02-08,219,237,53,91239
777,2023-04-05,808,733,81,71177
778,2023-02-01,253,293,67,35343
779,2023-01-01,688,885,45,59258
780,2023-01-06,466,189,13,3450
781,2023-01-05,940,196,73,84937
782,2023-03-10,611,187,81,87563
783,2023-02-10,580,162,68,75699
784,2023-01-30,204,190,95,28410
785,2023-03-10,900,542,37,63034
786,2023-01-14,621,253,44,46662
787,2023-03-05,193,711,33,34236
788,2023-02-04,518,134,84,1959
789,2023-03-28,992,302,35,43030
790,2023-03-02,883,200,48,95875
791,2023-03-17,141,262,34,24725
792,2023-01-05,580,176,57,75598
793,2023-02-03,541,499,59,13691
794,2023-03-06,215,446,57,87363
795,2023-03-01,989,927,87,70279
796,2023-02-08,258,536,23,18505
797,2023-01-17,861,671,53,71225
798,2023-01-03,781,586,15,34927
799,2023-01-10,261,480,90,73672
800,2023-02-17,888,966,21,56024
801,2023-02-21,493,185,77,48576
802,2023-03-19,496,486,31,70997
803,2023-03-24,895,968,47,52352
804,2023-01-03,765,619,31,2805
805,2023-03-08,562,409,95,90957
806,2023-02-13,132,336,55,82221
807,2023-03-18,804,281,12,78466
808,2023-03-15,244,979,25,92391
809,2023-02-08,895,272,62,87985
810,2023-03-23,206,875,62,76855
811,2023-01-30,497,729,24,46018
812,2023-02-14,389,721,98,48556
813,2023-01-22,716,565,56,23261
814,2023-03-20,951,899,61,87120
815,2023-01-15,422,429,85,32723
816,2023-01-23,686,137,83,28181
817,2023-01-18,420,819,45,39359
818,2023-01-20,211,866,15,36566
819,2023-02-19,175,844,62,22844
820,2023-03-19,266,724,30,18921
821,2023-03-24,239,625,39,57275
822,2023-02-06,605,676,39,24483
823,2023-04-05,475,937,86,24851
824,2023-01-29,869,390,58,3727
825,2023-01-29,303,215,65,24709
826,2023-01-30,715,971,14,85474
827,2023-01-14,692,363,38,1942
828,2023-01-22,824,879,25,80091
829,2023-03-12,330,519,68,71249
830,2023-01-16,630,635,61,16580
831,2023-02-19,949,318,28,93989
832,2023-02-08,548,432,81,84034
833,2023-01-02,605,526,25,51923
834,2023-03-10,519,446,46,79599
835,2023-02-22,222,647,85,34854
836,2023-02-25,564,346,61,7567
837,2023-01-12,428,657,31,71686
838,2023-02-15,477,299,77,61297
839,2023-04-04,545,634,51,58250
840,2023-01-04,247,205,87,9020
841,2023-02-14,292,989,23,10029
842,2023-01-07,496,559,11,28439
843,2023-03-07,696,597,51,99993
844,2023-02-16,149,543,64,33401
845,2023-02-08,965,494,96,23955
846,2023-02-27,340,891,30,93154
847,2023-01-06,504,551,48,76521
848,2023-02-28,998,427,24,36660
849,2023-03-28,853,540,16,8917
850,2023-01-13,631,783,98,87933
851,2023-01-08,844,790,70,21290
852,2023-01-08,321,568,83,25689
853,2023-01-13,614,285,59,83909
854,2023-03-22,412,342,78,86465
855,2023-03-16,712,395,56,36903
856,2023-02-05,925,919,38,85748
857,2023-01-20,418,983,95,42022
858,2023-03-14,244,633,51,84400
859,2023-02-07,925,775,95,3379
860,2023-02-27,733,218,89,93756
861,2023-01-19,314,754,43,94326
862,2023-03-11,872,788,24,73942
863,2023-04-02,239,350,43,70275
864,2023-03-28,621,935,32,21254
865,2023-01-14,425,954,63,27933
866,2023-03-27,200,519,82,43109
867,2023-01-29,643,834,79,87778
868,2023-02-19,830,270,51,9322
869,2023-01-17,505,176,62,89167
870,2023-04-04,821,467,49,55991
871,2023-02-04,100,786,10,3136
872,2023-03-05,994,347,11,44885
873,2023-03-19,130,528,77,60885
874,2023-01-22,138,221,66,54767
875,2023-01-21,644,560,62,27607
876,2023-03-21,409,432,36,93348
877,2023-01-23,208,324,42,96544
878,2023-01-14,711,337,48,82944
879,2023-03-25,520,769,39,54160
880,2023-03-18,791,732,84,67798
881,2023-03-18,143,154,26,35452
882,2023-04-03,408,633,87,73709
883,2023-01-30,353,625,23,4745
884,2023-03-31,695,384,16,3942
885,2023-02-06,966,484,95,81344
886,2023-03-18,410,579,27,1345
887,2023-02-28,563,428,11,93431
888,2023-03-11,973,298,36,91542
889,2023-04-06,961,736,25,17400
890,2023-02-03,891,365,21,59157
891,2023-03-28,695,918,98,63252
892,2023-03-30,959,253,59,3556
893,2023-03-09,160,112,62,10794
894,2023-03-31,517,136,18,18034
895,2023-01-28,378,399,31,81888
896,2023-03-10,619,123,83,50833
897,2023-02-07,645,265,29,76817
898,2023-03-22,466,430,43,9689
899,2023-04-02,704,317,97,22840
900,2023-04-04,268,285,89,26184
901,2023-03-16,809,974,95,81176
902,2023-01-06,141,926,93,28292
903,2023-02-01,480,696,36,68047
904,2023-04-03,958,669,46,14931
905,2023-01-21,120,213,89,47869
906,2023-03-12,977,231,34,72070
907,2023-03-12,166,978,55,99652
908,2023-01-11,317,145,21,83217
909,2023-03-26,277,824,79,79250
910,2023-03-11,202,343,43,36672
911,2023-01-30,914,518,98,51482
912,2023-04-02,250,408,29,54994
913,2023-03-13,536,255,88,85466
914,2023-03-21,787,834,72,56796
915,2023-02-16,845,192,64,23245
916,2023-04-06,925,299,22,77651
917,2023-02-14,792,202,66,55539
918,2023-03-01,515,314,81,38059
919,2023-02-09,112,544,97,34508
920,2023-01-25,126,277,85,16709
921,2023-03-23,100,801,16,37325
922,2023-01-17,517,932,23,45028
923,2023-01-12,539,889,24,28450
924,2023-02-07,759,862,79,5354
925,2023-02-08,143,828,64,26229
926,2023-03-06,992,416,43,82005
927,2023-01-01,707,546,89,45889
928,2023-01-06,280,906,86,34480
929,2023-03-28,886,429,38,3064
930,2023-01-04,894,886,77,98091
931,2023-02-14,105,715,54,36149
932,2023-01-13,526,679,73,32078
933,2023-04-03,503,973,10,41400
934,2023-02-04,611,905,73,36958
935,2023-01-14,647,454,76,69449
936,2023-03-20,430,724,28,24716
937,2023-01-09,833,909,68,75718
938,2023-02-14,496,860,20,21465
939,2023-01-21,373,552,46,21404
940,2023-01-10,626,753,59,69852
941,2023-03-22,700,310,19,70167
942,2023-01-18,221,214,67,8076
943,2023-01-15,248,594,56,12492
944,2023-03-04,139,906,81,95935
945,2023-01-04,114,195,40,92782
946,2023-01-18,381,533,69,92084
947,2023-01-02,907,989,44,84097
948,2023-03-06,165,532,67,96960
949,2023-02-14,789,777,67,98979
950,2023-03-11,129,898,100,18221
951,2023-01-23,625,723,61,21473
952,2023-03-08,983,134,15,29082
953,2023-02-13,569,832,40,99868
954,2023-03-02,623,467,52,75898
955,2023-01-18,163,718,33,51576
956,2023-03-16,830,669,40,22786
957,2023-01-07,435,469,40,74088
958,2023-02-09,760,847,86,16121
959,2023-02-19,389,282,60,81033
960,2023-01-22,484,672,11,43447
961,2023-03-26,647,468,56,60155
962,2023-03-15,841,763,94,31794
963,2023-03-21,206,144,11,12810
964,2023-03-07,925,569,59,35447
965,2023-03-29,590,448,86,87693
966,2023-03-09,799,309,86,17920
967,2023-03-07,932,577,31,79117
968,2023-01-18,297,357,64,59506
969,2023-01-31,858,944,25,10062
970,2023-02-27,590,118,60,3430
971,2023-01-27,500,610,26,52738
972,2023-01-11,158,998,49,37779
973,2023-03-07,775,387,37,79765
974,2023-03-24,311,826,100,10505
975,2023-01-07,384,721,65,22069
976,2023-01-01,264,356,24,25877
977,2023-03-24,489,970,60,2736
978,2023-03-28,925,134,16,15539
979,2023-01-07,354,763,28,10001
980,2023-02-24,721,472,65,31143
981,2023-01-15,404,670,35,46240
982,2023-03-13,826,222,65,87791
983,2023-02-11,209,900,48,80797
984,2023-02-12,879,173,47,53908
985,2023-03-07,574,467,40,25066
986,2023-03-30,465,449,10,67420
987,2023-01-22,565,798,81,6724
988,2023-01-18,691,533,65,62085
989,2023-01-12,993,137,49,89107
990,2023-03-17,632,933,14,96523
991,2023-03-07,427,259,62,27061
992,2023-02-18,758,207,37,89098
993,2023-04-05,585,768,56,45054
994,2023-01-13,897,278,100,40111
995,2023-01-13,433,787,52,39495
996,2023-02-09,217,106,66,87952
997,2023-03-24,696,151,36,52688
998,2023-03-26,245,121,36,23108
999,2023-03-30,294,618,25,40259
1000,2023-04-01,788,871,94,53198
1001,2023-02-20,412,817,52,27988
1002,2023-01-26,133,585,16,22642
1003,2023-01-08,505,719,11,3311
1004,2023-03-30,528,543,70,52424
1005,2023-01-28,406,832,75,49791
1006,2023-02-02,448,126,10,31302
1007,2023-04-03,563,279,10,28814
1008,2023-04-02,147,128,79,69960
1009,2023-04-02,311,703,86,59538
1010,2023-03-12,187,205,41,51148
1011,2023-03-19,888,228,17,1098
1012,2023-02-03,253,459,38,12232
1013,2023-01-24,332,546,42,16817
1014,2023-02-09,756,136,35,48946
1015,2023-02-07,976,335,66,46988
1016,2023-02-10,465,913,84,70776
1017,2023-03-16,364,999,36,71938
1018,2023-04-02,911,620,36,77639
1019,2023-03-29,711,757,79,6932
1020,2023-01-20,170,847,100,18253
1021,2023-03-10,815,714,72,62588
1022,2023-03-15,431,449,13,51893
1023,2023-01-07,997,286,37,35806
1024,2023-03-12,321,674,63,25610
1025,2023-03-09,894,747,49,94487
1026,2023-02-08,320,567,51,65832
1027,2023-03-19,144,200,22,25667
1028,2023-03-20,685,565,66,64957
1029,2023-02-26,509,805,29,46628
1030,2023-02-20,527,477,46,34671
1031,2023-03-05,271,255,26,80059
1032,2023-01-07,622,411,48,9080
1033,2023-03-04,399,283,66,65706
1034,2023-04-04,926,410,80,92529
1035,2023-03-24,196,807,82,4629
1036,2023-01-06,480,989,65,3082
1037,2023-03-22,960,328,23,71005
1038,2023-02-18,793,451,27,44663
1039,2023-01-28,594,229,34,43249
1040,2023-01-29,292,268,100,60085
1041,2023-03-28,705,729,93,92057
1042,2023-01-19,248,555,79,54875
1043,2023-02-28,243,707,30,27978
1044,2023-01-01,262,399,60,82199
1045,2023-04-03,758,581,43,22686
1046,2023-01-01,331,536,36,68495
1047,2023-01-08,369,586,72,53484
1048,2023-03-08,416,231,41,8812
1049,2023-01-17,323,415,80,73806
1050,2023-01-29,426,438,98,65426
1051,2023-01-08,326,666,74,60560
1052,2023-01-16,867,201,41,36923
1053,2023-02-26,935,329,61,38854
1054,2023-02-02,291,874,75,40354
1055,2023-02-19,546,300,22,78270
1056,2023-03-29,681,942,40,49338
1057,2023-01-04,579,516,19,53855
1058,2023-01-09,180,333,51,52334
1059,2023-01-24,201,230,17,59087
1060,2023-03-29,807,714,42,28160
1061,2023-03-22,473,563,75,55979
1062,2023-03-31,428,415,58,36976
1063,2023-01-29,653,288,32,2599
1064,2023-02-18,608,444,79,30561
1065,2023-02-28,879,671,35,1069
1066,2023-03-17,694,319,69,58173
1067,2023-02-24,857,630,20,26511
1068,2023-02-04,785,888,53,66517
1069,2023-02-26,881,907,78,22300
1070,2023-03-25,937,277,56,99807
1071,2023-02-03,974,207,30,25452
1072,2023-02-16,843,278,14,72479
1073,2023-01-28,651,141,85,59006
1074,2023-01-03,679,294,22,15064
1075,2023-02-10,924,630,53,76837
1076,2023-01-29,215,353,27,74874
1077,2023-03-16,1000,720,57,33826
1078,2023-04-02,666,315,27,9706
1079,2023-01-27,173,532,52,5736
1080,2023-01-24,618,312,94,66397
1081,2023-01-19,439,867,43,92819
1082,2023-03-18,828,392,77,11821
1083,2023-04-05,127,806,60,31953
1084,2023-03-12,698,352,35,19297
1085,2023-03-14,764,322,40,63455
1086,2023-03-18,1000,328,25,57255
1087,2023-03-28,822,914,32,63380
1088,2023-01-16,765,840,14,17531
1089,2023-01-04,299,259,86,16681
1090,2023-02-06,921,469,23,63558
1091,2023-02-27,427,873,27,71215
1092,2023-04-03,918,409,52,92701
1093,2023-02-18,789,836,16,22658
1094,2023-02-27,435,649,13,84179
1095,2023-02-15,260,450,49,62039
1096,2023-04-04,770,824,20,71501
1097,2023-03-13,706,486,99,87476
1098,2023-01-09,986,384,20,88296
1099,2023-02-18,349,778,25,44789
1100,2023-02-24,139,161,85,94995
1101,2023-02-10,504,490,96,30244
1102,2023-03-18,272,582,84,12420
1103,2023-04-03,474,783,62,93570
1104,2023-01-21,668,623,59,42833
1105,2023-02-02,806,310,91,45379
1106,2023-01-11,394,565,45,54465
1107,2023-03-27,492,254,31,57863
1108,2023-02-13,306,854,39,52431
1109,2023-02-04,544,274,48,83639
1110,2023-03-03,713,253,92,99753
1111,2023-02-28,610,458,71,60110
1112,2023-01-19,173,574,28,3209
1113,2023-01-02,273,332,95,62337
1114,2023-02-19,363,801,98,35599
1115,2023-01-01,533,334,73,55105
1116,2023-02-10,445,515,46,34570
1117,2023-01-19,430,900,24,39407
1118,2023-03-31,620,284,35,2501
1119,2023-01-15,782,732,78,81811
1120,2023-01-01,908,406,54,50878
1121,2023-03-09,231,864,17,29907
1122,2023-01-24,749,750,50,34770
1123,2023-01-04,640,931,80,78951
1124,2023-03-12,306,594,48,76897
1125,2023-01-21,177,892,80,92352
1126,2023-02-23,888,102,99,91891
1127,2023-01-29,509,578,77,31545
1128,2023-02-25,204,803,18,65510
1129,2023-01-31,176,220,13,5225
1130,2023-04-06,185,874,85,62182
1131,2023-03-01,769,399,35,32259
1132,2023-03-11,903,701,74,25830
1133,2023-03-25,532,476,42,14969
1134,2023-03-05,765,404,40,28700
1135,2023-01-18,115,788,23,10902
1136,2023-03-10,304,142,16,95452
1137,2023-01-12,516,177,91,50159
1138,2023-01-16,337,295,99,10822
1139,2023-01-21,466,586,12,87258
1140,2023-04-04,384,731,17,23057
1141,2023-03-29,465,646,81,82338
1142,2023-03-26,199,811,85,35330
1143,2023-03-08,389,311,70,72757
1144,2023-01-14,293,637,65,90123
1145,2023-01-10,588,634,51,65720
1146,2023-01-16,314,478,52,6545
1147,2023-03-22,411,786,59,11438
1148,2023-03-26,383,841,83,60911
1149,2023-02-02,417,626,19,84721
1150,2023-03-05,908,105,13,50404
1151,2023-01-24,219,130,41,27454
1152,2023-01-20,424,728,82,73450
1153,2023-04-04,623,611,38,80893
1154,2023-03-05,736,376,34,91317
1155,2023-01-23,504,537,10,50883
1156,2023-02-25,614,248,49,46241
1157,2023-03-19,154,639,54,77316
1158,2023-04-05,439,675,43,96624
1159,2023-01-03,305,140,39,17615
1160,2023-01-27,838,728,33,37064
1161,2023-03-27,726,611,19,54876
1162,2023-02-26,864,944,23,8070
1163,2023-02-05,439,837,29,93597
1164,2023-01-27,404,435,78,55192
1165,2023-02-28,258,565,86,53786
1166,2023-02-05,698,185,78,15252
1167,2023-01-08,478,532,89,63061
1168,2023-02-13,925,939,53,30139
1169,2023-03-05,637,592,62,65990
1170,2023-02-22,477,226,41,21593
1171,2023-03-06,646,232,45,56942
1172,2023-02-23,543,377,36,37603
1173,2023-01-08,568,974,65,48522
1174,2023-02-06,119,281,94,95263
1175,2023-02-10,382,512,74,45902
1176,2023-02-22,969,529,33,16295
1177,2023-01-21,653,310,56,3873
1178,2023-01-22,142,434,77,5251
1179,2023-02-28,208,756,30,23020
1180,2023-01-29,749,952,22,29179
1181,2023-02-14,798,683,36,96077
1182,2023-02-17,109,911,58,89659
1183,2023-03-26,489,734,23,8169
1184,2023-03-04,688,289,83,98761
1185,2023-02-11,265,616,28,72536
1186,2023-02-02,420,116,50,70975
1187,2023-01-05,125,134,20,68930
1188,2023-04-01,320,275,72,6556
1189,2023-03-27,349,840,100,70120
1190,2023-01-30,243,562,40,53980
1191,2023-01-25,969,166,52,83629
1192,2023-03-08,171,314,19,64393
1193,2023-04-06,140,565,52,14768
1194,2023-02-11,503,713,66,3994
1195,2023-02-24,835,304,43,56553
1196,2023-03-18,109,639,98,7178
1197,2023-03-18,299,650,48,36396
1198,2023-04-07,120,139,22,7839
1199,2023-03-16,247,783,29,78098
1200,2023-02-24,476,753,59,81473
1201,2023-01-08,944,862,93,23576
1202,2023-04-06,561,814,89,13066
1203,2023-02-16,703,580,17,79158
1204,2023-03-07,149,526,38,95127
1205,2023-01-02,787,980,24,90198
1206,2023-02-27,428,611,29,2866
1207,2023-01-25,486,609,11,46975
1208,2023-02-21,987,459,54,2183
1209,2023-02-22,464,609,47,69956
1210,2023-03-22,527,456,69,1819
1211,2023-01-12,218,596,85,49133
1212,2023-03-30,316,472,81,81227
1213,2023-03-02,956,542,28,94727
1214,2023-01-12,406,165,24,25411
1215,2023-01-14,757,174,92,83880
1216,2023-03-12,143,409,21,97787
1217,2023-01-03,207,822,69,44901
1218,2023-04-01,981,315,73,51666
1219,2023-03-13,739,273,22,20233
1220,2023-01-02,612,678,54,38139
1221,2023-01-11,429,982,31,24948
1222,2023-01-03,674,553,22,44437
1223,2023-03-13,933,628,16,31111
1224,2023-03-05,672,116,47,71926
1225,2023-03-21,741,672,38,77053
1226,2023-03-15,365,372,92,92923
1227,2023-02-12,343,806,91,34531
1228,2023-03-04,480,752,53,80313
1229,2023-01-21,521,815,80,32343
1230,2023-01-02,981,174,55,74258
1231,2023-02-25,939,736,82,13568
1232,2023-01-19,339,178,10,81159
1233,2023-01-13,802,201,24,10911
1234,2023-01-05,841,929,39,43541
1235,2023-02-17,272,867,24,53527
1236,2023-02-22,891,798,74,60932
1237,2023-01-12,608,564,84,6065
1238,2023-03-19,705,544,50,28870
1239,2023-01-18,745,516,28,59477
1240,2023-01-19,948,620,19,95488
1241,2023-02-01,345,300,24,27617
1242,2023-02-09,348,883,58,95735
1243,2023-01-20,175,217,10,90409
1244,2023-01-12,336,248,98,25446
1245,2023-03-19,189,123,33,13139
1246,2023-03-11,294,457,83,11104
1247,2023-03-04,143,649,80,69836
1248,2023-02-07,513,692,57,72032
1249,2023-01-04,905,422,26,36571
1250,2023-01-14,780,203,81,81895
1251,2023-01-09,348,980,16,45778
1252,2023-01-30,421,119,67,15274
1253,2023-02-25,327,154,23,96888
1254,2023-01-10,139,346,58,20877
1255,2023-02-23,990,244,93,56149
1256,2023-02-04,468,691,31,1616
1257,2023-03-15,887,994,82,51014
1258,2023-01-12,441,614,85,44689
1259,2023-02-22,720,689,13,53624
1260,2023-03-15,728,169,33,92478
1261,2023-03-29,847,135,66,74924
1262,2023-03-27,312,872,40,97111
1263,2023-01-13,912,616,68,23395
1264,2023-02-24,592,646,99,50880
1265,2023-02-26,977,374,11,80603
1266,2023-03-09,282,287,94,62922
1267,2023-03-01,831,486,81,64213
1268,2023-02-05,701,660,79,49728
1269,2023-04-04,559,553,85,54120
1270,2023-02-05,805,636,26,66718
1271,2023-03-02,954,368,87,76910
1272,2023-01-15,847,982,46,65322
1273,2023-01-03,578,769,54,97406
1274,2023-01-23,148,115,91,44981
1275,2023-01-27,678,590,63,20109
1276,2023-03-07,305,766,23,47209
1277,2023-02-26,922,547,23,74452
1278,2023-03-01,643,590,60,6355
1279,2023-01-17,792,919,29,64271
1280,2023-03-07,436,495,87,57993
1281,2023-03-12,160,338,24,93837
1282,2023-03-16,900,155,75,90566
1283,2023-02-13,182,491,32,5548
1284,2023-02-15,390,665,15,55674
1285,2023-01-07,484,244,24,81241
1286,2023-01-18,724,704,76,85590
1287,2023-03-05,670,572,16,23426
1288,2023-04-01,188,308,57,14427
1289,2023-02-08,671,900,13,75584
1290,2023-01-07,796,914,29,21713
1291,2023-03-15,675,573,78,47968
1292,2023-01-24,120,435,88,65627
1293,2023-03-26,333,845,22,72212
1294,2023-02-20,916,566,85,71943
1295,2023-02-01,591,230,80,87161
1296,2023-03-11,822,572,68,60003
1297,2023-04-04,606,853,61,16590
1298,2023-03-21,390,961,84,34525
1299,2023-02-21,439,355,83,9782
1300,2023-01-04,995,162,70,42277
1301,2023-03-02,108,883,26,4716
1302,2023-03-22,587,442,17,50548
1303,2023-02-12,726,233,98,94499
1304,2023-02-15,291,463,91,60363
1305,2023-01-28,834,967,91,9130
1306,2023-02-19,714,546,11,42364
1307,2023-01-12,410,321,91,2376
1308,2023-01-24,980,660,41,57434
1309,2023-02-13,765,413,39,21720
1310,2023-03-13,409,201,79,23801
1311,2023-01-07,533,178,47,34136
1312,2023-04-03,675,200,85,79055
1313,2023-02-17,680,610,42,99379
1314,2023-01-22,749,122,96,47440
1315,2023-04-03,599,620,30,50350
1316,2023-01-21,807,813,74,18411
1317,2023-02-23,368,652,31,65434
1318,2023-02-21,748,905,49,33284
1319,2023-02-15,907,800,64,66461
1320,2023-02-14,489,466,32,85322
1321,2023-04-01,868,878,53,54755
1322,2023-01-27,714,958,51,14806
1323,2023-04-04,686,669,44,26558
1324,2023-03-28,305,611,64,49376
1325,2023-01-07,801,933,98,43610
1326,2023-01-20,703,471,21,32007
1327,2023-03-01,856,978,47,48401
1328,2023-03-04,714,365,89,99660
1329,2023-01-04,684,300,94,5830
1330,2023-02-11,957,539,18,8179
1331,2023-01-01,759,827,27,98722
1332,2023-03-27,792,835,68,22320
1333,2023-02-19,330,217,15,25273
1334,2023-02-06,452,847,18,22265
1335,2023-04-04,161,238,44,67151
1336,2023-03-06,466,668,66,59126
1337,2023-02-01,399,212,82,53284
1338,2023-02-25,615,865,76,91653
1339,2023-01-05,943,239,57,70290
1340,2023-03-09,917,137,30,17500
1341,2023-02-23,809,672,48,41448
1342,2023-01-02,109,219,97,68430
1343,2023-02-17,250,443,97,85687
1344,2023-04-01,768,614,95,20492
1345,2023-01-11,698,374,51,31487
1346,2023-03-12,198,718,27,3344
1347,2023-03-06,575,348,39,11541
1348,2023-03-04,242,728,95,66968
1349,2023-04-01,543,337,46,76642
1350,2023-04-02,975,209,88,84197
1351,2023-03-16,560,110,68,54393
1352,2023-01-15,433,998,39,31095
1353,2023-02-13,878,457,62,38429
1354,2023-03-05,550,856,69,34194
1355,2023-01-31,951,959,33,4254
1356,2023-02-06,593,524,12,55134
1357,2023-01-18,382,301,11,31192
1358,2023-02-01,225,908,30,69115
1359,2023-03-16,162,151,30,31143
1360,2023-01-03,580,134,65,36291
1361,2023-03-02,108,634,90,22646
1362,2023-01-23,874,366,31,11596
1363,2023-01-19,322,549,69,77623
1364,2023-02-24,799,725,27,45329
1365,2023-02-01,434,126,34,82326
1366,2023-03-12,914,897,23,73975
1367,2023-01-21,269,305,75,70065
1368,2023-01-18,458,570,57,99383
1369,2023-03-13,474,354,39,29861
1370,2023-02-18,860,506,77,51991
1371,2023-02-05,379,311,85,43097
1372,2023-03-31,365,492,47,43552
1373,2023-03-12,540,584,46,49455
1374,2023-01-26,229,674,99,31001
1375,2023-03-01,356,915,67,56115
1376,2023-02-05,676,199,77,28042
1377,2023-04-05,1000,467,69,73608
1378,2023-01-12,869,559,35,84737
1379,2023-02-14,698,460,52,49473
1380,2023-02-22,613,227,11,32392
1381,2023-03-30,929,954,56,50416
1382,2023-01-05,727,624,15,49703
1383,2023-01-18,573,422,31,20906
1384,2023-01-12,245,805,38,98157
1385,2023-03-05,753,160,59,21714
1386,2023-02-21,999,441,22,8441
1387,2023-03-15,174,118,15,75592
1388,2023-02-05,607,485,79,19575
1389,2023-01-13,587,635,65,14957
1390,2023-04-05,890,267,30,44479
1391,2023-03-09,455,524,78,24995
1392,2023-01-27,796,595,97,63593
1393,2023-03-03,942,465,23,73230
1394,2023-03-20,395,417,56,39907
1395,2023-02-22,423,224,41,23430
1396,2023-04-03,940,512,79,10369
1397,2023-03-26,633,931,25,2925
1398,2023-03-03,700,153,82,66797
1399,2023-03-19,436,549,15,12834
1400,2023-02-04,622,621,67,2330
